No.;Time;;Time 1;Time 2;Delay ;;Delay 1;Delay 2;Jitter
19398;73,455444;;73,455444;73,455444;0;;0;0;0
19399;73,455444;;73,455444;73,455444;0;;0;0;0
19400;73,455444;;73,455444;73,455444;0;;0;0;0
19401;73,455444;;73,455444;73,455444;0;;0;0;0
19402;73,455444;;73,455444;73,455444;0;;0;0;0
19403;73,455444;;73,455444;73,455444;0;;0;0;0
19404;73,455444;;73,455444;73,455444;0;;0;0;0
19405;73,455444;;73,455444;73,455444;0;;0;0;0
19406;73,455444;;73,455444;73,455444;0;;0;0;0
19407;73,455444;;73,455444;73,455444;0;;0;0;0
19408;73,455444;;73,455444;73,455444;0;;0;0;0
19409;73,455444;;73,455444;73,455444;0;;0;-0,000674;-0,000674
19410;73,455444;;73,455444;73,455444;0;;-0,000674;0,000283;0,000957
19411;73,455444;;73,455444;73,456118;0,000674;;0,000283;-0,001692;-0,001975
19412;73,456118;;73,456118;73,456509;0,000391;;-0,001692;0,002083;0,003775
19413;73,456509;;73,456509;73,458592;0,002083;;0,002083;0;-0,002083
19414;73,458592;;73,458592;73,458592;0;;0;0;0
19415;73,458592;;73,458592;73,458592;0;;0;0;0
19416;73,458592;;73,458592;73,458592;0;;0;0;0
19417;73,458592;;73,458592;73,458592;0;;0;0;0
19418;73,458592;;73,458592;73,458592;0;;0;-0,001707;-0,001707
19419;73,458592;;73,458592;73,458592;0;;-0,001707;0,001707;0,003414
19420;73,458592;;73,458592;73,460299;0,001707;;0,001707;0;-0,001707
19421;73,460299;;73,460299;73,460299;0;;0;0;0
19422;73,460299;;73,460299;73,460299;0;;0;-0,000153;-0,000153
19423;73,460299;;73,460299;73,460299;0;;-0,000153;-0,002316;-0,002163
19424;73,460299;;73,460299;73,460452;0,000153;;-0,002316;0,002099;0,004415
19425;73,460452;;73,460452;73,462921;0,002469;;0,002099;0,00037;-0,001729
19426;73,462921;;73,462921;73,463291;0,00037;;0,00037;0;-0,00037
19427;73,463291;;73,463291;73,463291;0;;0;0;0
19428;73,463291;;73,463291;73,463291;0;;0;-0,000695;-0,000695
19429;73,463291;;73,463291;73,463291;0;;-0,000695;-3,90E-05;0,000656
19430;73,463291;;73,463291;73,463986;0,000695;;-3,90E-05;0,000734;0,000773
19431;73,463986;;73,463986;73,46472;0,000734;;0,000734;0;-0,000734
19432;73,46472;;73,46472;73,46472;0;;0;-0,000192;-0,000192
19433;73,46472;;73,46472;73,46472;0;;-0,000192;-0,00244;-0,002248
19434;73,46472;;73,46472;73,464912;0,000192;;-0,00244;0,002632;0,005072
19435;73,464912;;73,464912;73,467544;0,002632;;0,002632;-0,000411;-0,003043
19436;73,467544;;73,467544;73,467544;0;;-0,000411;-0,001653;-0,001242
19437;73,467544;;73,467544;73,467955;0,000411;;-0,001653;0,002064;0,003717
19438;73,467955;;73,467955;73,470019;0,002064;;0,002064;0;-0,002064
19439;73,470019;;73,470019;73,470019;0;;0;0;0
19440;73,470019;;73,470019;73,470019;0;;0;0;0
19441;73,470019;;73,470019;73,470019;0;;0;0;0
19442;73,470019;;73,470019;73,470019;0;;0;-0,000293;-0,000293
19443;73,470019;;73,470019;73,470019;0;;-0,000293;-0,000945;-0,000652
19444;73,470019;;73,470019;73,470312;0,000293;;-0,000945;0,001238;0,002183
19445;73,470312;;73,470312;73,47155;0,001238;;0,001238;0;-0,001238
19446;73,47155;;73,47155;73,47155;0;;0;0;0
19447;73,47155;;73,47155;73,47155;0;;0;-0,000318;-0,000318
19448;73,47155;;73,47155;73,47155;0;;-0,000318;-0,001267;-0,000949
19449;73,47155;;73,47155;73,471868;0,000318;;-0,001267;0,001434;0,002701
19450;73,471868;;73,471868;73,473453;0,001585;;0,001434;-0,007586;-0,00902
19451;73,473453;;73,473453;73,473604;0,000151;;-0,007586;-0,002622;0,004964
19452;73,473604;;73,473604;73,481341;0,007737;;-0,002622;-0,009402;-0,00678
19453;73,481341;;73,481341;73,4917;0,010359;;-0,009402;0,019478;0,02888
19454;73,4917;;73,4917;73,511461;0,019761;;0,019478;-0,000799;-0,020277
19455;73,511461;;73,511461;73,511744;0,000283;;-0,000799;-0,002272;-0,001473
19456;73,511744;;73,511744;73,512826;0,001082;;-0,002272;0,003354;0,005626
19457;73,512826;;73,512826;73,51618;0,003354;;0,003354;0;-0,003354
19458;73,51618;;73,51618;73,51618;0;;0;-0,000385;-0,000385
19459;73,51618;;73,51618;73,51618;0;;-0,000385;0,000194;0,000579
19460;73,51618;;73,51618;73,516565;0,000385;;0,000194;8,40E-05;-0,00011
19461;73,516565;;73,516565;73,516756;0,000191;;8,40E-05;-0,003167;-0,003251
19462;73,516756;;73,516756;73,516863;0,000107;;-0,003167;0,003274;0,006441
19463;73,516863;;73,516863;73,520137;0,003274;;0,003274;-0,001728;-0,005002
19464;73,520137;;73,520137;73,520137;0;;-0,001728;0,000147;0,001875
19465;73,520137;;73,520137;73,521865;0,001728;;0,000147;0,001581;0,001434
19466;73,521865;;73,521865;73,523446;0,001581;;0,001581;0;-0,001581
19467;73,523446;;73,523446;73,523446;0;;0;0;0
19468;73,523446;;73,523446;73,523446;0;;0;0;0
19469;73,523446;;73,523446;73,523446;0;;0;0;0
19470;73,523446;;73,523446;73,523446;0;;0;0;0
19471;73,523446;;73,523446;73,523446;0;;0;0;0
19472;73,523446;;73,523446;73,523446;0;;0;-0,003913;-0,003913
19473;73,523446;;73,523446;73,523446;0;;-0,003913;0,003913;0,007826
19474;73,523446;;73,523446;73,527359;0,003913;;0,003913;0;-0,003913
19475;73,527359;;73,527359;73,527359;0;;0;0;0
19476;73,527359;;73,527359;73,527359;0;;0;0;0
19477;73,527359;;73,527359;73,527359;0;;0;0;0
19478;73,527359;;73,527359;73,527359;0;;0;0;0
19479;73,527359;;73,527359;73,527359;0;;0;0;0
19480;73,527359;;73,527359;73,527359;0;;0;-0,000317;-0,000317
19481;73,527359;;73,527359;73,527359;0;;-0,000317;-0,001277;-0,00096
19482;73,527359;;73,527359;73,527676;0,000317;;-0,001277;0,001594;0,002871
19483;73,527676;;73,527676;73,52927;0,001594;;0,001594;0;-0,001594
19484;73,52927;;73,52927;73,52927;0;;0;0;0
19485;73,52927;;73,52927;73,52927;0;;0;0;0
19486;73,52927;;73,52927;73,52927;0;;0;0;0
19487;73,52927;;73,52927;73,52927;0;;0;0;0
19488;73,52927;;73,52927;73,52927;0;;0;-0,000404;-0,000404
19489;73,52927;;73,52927;73,52927;0;;-0,000404;-0,000108;0,000296
19490;73,52927;;73,52927;73,529674;0,000404;;-0,000108;-0,000253;-0,000145
19491;73,529674;;73,529674;73,530186;0,000512;;-0,000253;0,000252;0,000505
19492;73,530186;;73,530186;73,530951;0,000765;;0,000252;0,000513;0,000261
19493;73,530951;;73,530951;73,531464;0,000513;;0,000513;0;-0,000513
19494;73,531464;;73,531464;73,531464;0;;0;0;0
19495;73,531464;;73,531464;73,531464;0;;0;-0,001308;-0,001308
19496;73,531464;;73,531464;73,531464;0;;-0,001308;0,000137;0,001445
19497;73,531464;;73,531464;73,532772;0,001308;;0,000137;0,001171;0,001034
19498;73,532772;;73,532772;73,533943;0,001171;;0,001171;0;-0,001171
19499;73,533943;;73,533943;73,533943;0;;0;0;0
19500;73,533943;;73,533943;73,533943;0;;0;0;0
19501;73,533943;;73,533943;73,533943;0;;0;-0,004711;-0,004711
19502;73,533943;;73,533943;73,533943;0;;-0,004711;0,004711;0,009422
19503;73,533943;;73,533943;73,538654;0,004711;;0,004711;0;-0,004711
19504;73,538654;;73,538654;73,538654;0;;0;0;0
19505;73,538654;;73,538654;73,538654;0;;0;-0,000308;-0,000308
19506;73,538654;;73,538654;73,538654;0;;-0,000308;-0,002481;-0,002173
19507;73,538654;;73,538654;73,538962;0,000308;;-0,002481;0,00175;0,004231
19508;73,538962;;73,538962;73,541751;0,002789;;0,00175;0,001039;-0,000711
19509;73,541751;;73,541751;73,54279;0,001039;;0,001039;0;-0,001039
19510;73,54279;;73,54279;73,54279;0;;0;0;0
19511;73,54279;;73,54279;73,54279;0;;0;0;0
19512;73,54279;;73,54279;73,54279;0;;0;0;0
19513;73,54279;;73,54279;73,54279;0;;0;0;0
19514;73,54279;;73,54279;73,54279;0;;0;0;0
19515;73,54279;;73,54279;73,54279;0;;0;-0,000874;-0,000874
19516;73,54279;;73,54279;73,54279;0;;-0,000874;0,000874;0,001748
19517;73,54279;;73,54279;73,543664;0,000874;;0,000874;0;-0,000874
19518;73,543664;;73,543664;73,543664;0;;0;0;0
19519;73,543664;;73,543664;73,543664;0;;0;-0,000275;-0,000275
19520;73,543664;;73,543664;73,543664;0;;-0,000275;-0,005502;-0,005227
19521;73,543664;;73,543664;73,543939;0,000275;;-0,005502;0,005777;0,011279
19522;73,543939;;73,543939;73,549716;0,005777;;0,005777;0;-0,005777
19523;73,549716;;73,549716;73,549716;0;;0;0;0
19524;73,549716;;73,549716;73,549716;0;;0;0;0
19525;73,549716;;73,549716;73,549716;0;;0;0;0
19526;73,549716;;73,549716;73,549716;0;;0;0;0
19527;73,549716;;73,549716;73,549716;0;;0;0;0
19528;73,549716;;73,549716;73,549716;0;;0;-0,000292;-0,000292
19529;73,549716;;73,549716;73,549716;0;;-0,000292;-0,001407;-0,001115
19530;73,549716;;73,549716;73,550008;0,000292;;-0,001407;-0,001355;5,20E-05
19531;73,550008;;73,550008;73,551707;0,001699;;-0,001355;0,003054;0,004409
19532;73,551707;;73,551707;73,554761;0,003054;;0,003054;0;-0,003054
19533;73,554761;;73,554761;73,554761;0;;0;0;0
19534;73,554761;;73,554761;73,554761;0;;0;-0,000795;-0,000795
19535;73,554761;;73,554761;73,554761;0;;-0,000795;0,00055;0,001345
19536;73,554761;;73,554761;73,555556;0,000795;;0,00055;0,000127;-0,000423
19537;73,555556;;73,555556;73,555801;0,000245;;0,000127;-0,003466;-0,003593
19538;73,555801;;73,555801;73,555919;0,000118;;-0,003466;0,003584;0,00705
19539;73,555919;;73,555919;73,559503;0,003584;;0,003584;0;-0,003584
19540;73,559503;;73,559503;73,559503;0;;0;0;0
19541;73,559503;;73,559503;73,559503;0;;0;-0,000246;-0,000246
19542;73,559503;;73,559503;73,559503;0;;-0,000246;0,00012;0,000366
19543;73,559503;;73,559503;73,559749;0,000246;;0,00012;5,50E-05;-6,50E-05
19544;73,559749;;73,559749;73,559875;0,000126;;5,50E-05;6,00E-06;-4,90E-05
19545;73,559875;;73,559875;73,559946;7,10E-05;;6,00E-06;-0,001718;-0,001724
19546;73,559946;;73,559946;73,560011;6,50E-05;;-0,001718;0,00051;0,002228
19547;73,560011;;73,560011;73,561794;0,001783;;0,00051;0,001273;0,000763
19548;73,561794;;73,561794;73,563067;0,001273;;0,001273;0;-0,001273
19549;73,563067;;73,563067;73,563067;0;;0;0;0
19550;73,563067;;73,563067;73,563067;0;;0;0;0
19551;73,563067;;73,563067;73,563067;0;;0;-0,00329;-0,00329
19552;73,563067;;73,563067;73,563067;0;;-0,00329;0,00329;0,00658
19553;73,563067;;73,563067;73,566357;0,00329;;0,00329;0;-0,00329
19554;73,566357;;73,566357;73,566357;0;;0;-0,000247;-0,000247
19555;73,566357;;73,566357;73,566357;0;;-0,000247;-0,005022;-0,004775
19556;73,566357;;73,566357;73,566604;0,000247;;-0,005022;0,005125;0,010147
19557;73,566604;;73,566604;73,571873;0,005269;;0,005125;-0,002795;-0,00792
19558;73,571873;;73,571873;73,572017;0,000144;;-0,002795;-0,001307;0,001488
19559;73,572017;;73,572017;73,574956;0,002939;;-0,001307;0,003046;0,004353
19560;73,574956;;73,574956;73,579202;0,004246;;0,003046;0,0012;-0,001846
19561;73,579202;;73,579202;73,580402;0,0012;;0,0012;0;-0,0012
19562;73,580402;;73,580402;73,580402;0;;0;-0,002306;-0,002306
19563;73,580402;;73,580402;73,580402;0;;-0,002306;0,002306;0,004612
19564;73,580402;;73,580402;73,582708;0,002306;;0,002306;0;-0,002306
19565;73,582708;;73,582708;73,582708;0;;0;-0,000251;-0,000251
19566;73,582708;;73,582708;73,582708;0;;-0,000251;-4,40E-05;0,000207
19567;73,582708;;73,582708;73,582959;0,000251;;-4,40E-05;0,000147;0,000191
19568;73,582959;;73,582959;73,583254;0,000295;;0,000147;-0,000281;-0,000428
19569;73,583254;;73,583254;73,583402;0,000148;;-0,000281;0,000278;0,000559
19570;73,583402;;73,583402;73,583831;0,000429;;0,000278;-0,000104;-0,000382
19571;73,583831;;73,583831;73,583982;0,000151;;-0,000104;-0,003052;-0,002948
19572;73,583982;;73,583982;73,584237;0,000255;;-0,003052;0,003307;0,006359
19573;73,584237;;73,584237;73,587544;0,003307;;0,003307;-0,000669;-0,003976
19574;73,587544;;73,587544;73,587544;0;;-0,000669;0,000216;0,000885
19575;73,587544;;73,587544;73,588213;0,000669;;0,000216;0,000453;0,000237
19576;73,588213;;73,588213;73,588666;0,000453;;0,000453;-0,000436;-0,000889
19577;73,588666;;73,588666;73,588666;0;;-0,000436;0,000298;0,000734
19578;73,588666;;73,588666;73,589102;0,000436;;0,000298;-0,002751;-0,003049
19579;73,589102;;73,589102;73,58924;0,000138;;-0,002751;0,002889;0,00564
19580;73,58924;;73,58924;73,592129;0,002889;;0,002889;-0,000401;-0,00329
19581;73,592129;;73,592129;73,592129;0;;-0,000401;0,000298;0,000699
19582;73,592129;;73,592129;73,59253;0,000401;;0,000298;-3,00E-05;-0,000328
19583;73,59253;;73,59253;73,592633;0,000103;;-3,00E-05;-0,00338;-0,00335
19584;73,592633;;73,592633;73,592766;0,000133;;-0,00338;0,003481;0,006861
19585;73,592766;;73,592766;73,596279;0,003513;;0,003481;3,20E-05;-0,003449
19586;73,596279;;73,596279;73,596311;3,20E-05;;3,20E-05;0;-3,20E-05
19587;73,596311;;73,596311;73,596311;0;;0;0;0
19588;73,596311;;73,596311;73,596311;0;;0;-0,000759;-0,000759
19589;73,596311;;73,596311;73,596311;0;;-0,000759;0,000759;0,001518
19590;73,596311;;73,596311;73,59707;0,000759;;0,000759;-0,000467;-0,001226
19591;73,59707;;73,59707;73,59707;0;;-0,000467;-0,000289;0,000178
19592;73,59707;;73,59707;73,597537;0,000467;;-0,000289;0,000756;0,001045
19593;73,597537;;73,597537;73,598293;0,000756;;0,000756;0;-0,000756
19594;73,598293;;73,598293;73,598293;0;;0;0;0
19595;73,598293;;73,598293;73,598293;0;;0;0;0
19596;73,598293;;73,598293;73,598293;0;;0;0;0
19597;73,598293;;73,598293;73,598293;0;;0;-0,0032;-0,0032
19598;73,598293;;73,598293;73,598293;0;;-0,0032;0,0032;0,0064
19599;73,598293;;73,598293;73,601493;0,0032;;0,0032;0;-0,0032
19600;73,601493;;73,601493;73,601493;0;;0;0;0
19601;73,601493;;73,601493;73,601493;0;;0;0;0
19602;73,601493;;73,601493;73,601493;0;;0;0;0
19603;73,601493;;73,601493;73,601493;0;;0;0;0
19604;73,601493;;73,601493;73,601493;0;;0;-0,000332;-0,000332
19605;73,601493;;73,601493;73,601493;0;;-0,000332;-0,001252;-0,00092
19606;73,601493;;73,601493;73,601825;0,000332;;-0,001252;-0,006062;-0,00481
19607;73,601825;;73,601825;73,603409;0,001584;;-0,006062;0,007646;0,013708
19608;73,603409;;73,603409;73,611055;0,007646;;0,007646;0;-0,007646
19609;73,611055;;73,611055;73,611055;0;;0;0;0
19610;73,611055;;73,611055;73,611055;0;;0;0;0
19611;73,611055;;73,611055;73,611055;0;;0;0;0
19612;73,611055;;73,611055;73,611055;0;;0;0;0
19613;73,611055;;73,611055;73,611055;0;;0;0;0
19614;73,611055;;73,611055;73,611055;0;;0;0;0
19615;73,611055;;73,611055;73,611055;0;;0;0;0
19616;73,611055;;73,611055;73,611055;0;;0;0;0
19617;73,611055;;73,611055;73,611055;0;;0;0;0
19618;73,611055;;73,611055;73,611055;0;;0;0;0
19619;73,611055;;73,611055;73,611055;0;;0;-0,000474;-0,000474
19620;73,611055;;73,611055;73,611055;0;;-0,000474;0,000215;0,000689
19621;73,611055;;73,611055;73,611529;0,000474;;0,000215;0,00018;-3,50E-05
19622;73,611529;;73,611529;73,611788;0,000259;;0,00018;1,70E-05;-0,000163
19623;73,611788;;73,611788;73,611867;7,90E-05;;1,70E-05;4,00E-06;-1,30E-05
19624;73,611867;;73,611867;73,611929;6,20E-05;;4,00E-06;-4,70E-05;-5,10E-05
19625;73,611929;;73,611929;73,611987;5,80E-05;;-4,70E-05;4,40E-05;9,10E-05
19626;73,611987;;73,611987;73,612092;0,000105;;4,40E-05;-9,30E-05;-0,000137
19627;73,612092;;73,612092;73,612153;6,10E-05;;-9,30E-05;3,70E-05;0,00013
19628;73,612153;;73,612153;73,612307;0,000154;;3,70E-05;-0,003307;-0,003344
19629;73,612307;;73,612307;73,612424;0,000117;;-0,003307;0,003424;0,006731
19630;73,612424;;73,612424;73,615848;0,003424;;0,003424;0;-0,003424
19631;73,615848;;73,615848;73,615848;0;;0;0;0
19632;73,615848;;73,615848;73,615848;0;;0;0;0
19633;73,615848;;73,615848;73,615848;0;;0;0;0
19634;73,615848;;73,615848;73,615848;0;;0;0;0
19635;73,615848;;73,615848;73,615848;0;;0;-0,000225;-0,000225
19636;73,615848;;73,615848;73,615848;0;;-0,000225;8,40E-05;0,000309
19637;73,615848;;73,615848;73,616073;0,000225;;8,40E-05;-0,000116;-0,0002
19638;73,616073;;73,616073;73,616214;0,000141;;-0,000116;-3,70E-05;7,90E-05
19639;73,616214;;73,616214;73,616471;0,000257;;-3,70E-05;0,000171;0,000208
19640;73,616471;;73,616471;73,616765;0,000294;;0,000171;5,30E-05;-0,000118
19641;73,616765;;73,616765;73,616888;0,000123;;5,30E-05;-0,001135;-0,001188
19642;73,616888;;73,616888;73,616958;7,00E-05;;-0,001135;0,001205;0,00234
19643;73,616958;;73,616958;73,618163;0,001205;;0,001205;0;-0,001205
19644;73,618163;;73,618163;73,618163;0;;0;0;0
19645;73,618163;;73,618163;73,618163;0;;0;0;0
19646;73,618163;;73,618163;73,618163;0;;0;0;0
19647;73,618163;;73,618163;73,618163;0;;0;-0,00026;-0,00026
19648;73,618163;;73,618163;73,618163;0;;-0,00026;0,000129;0,000389
19649;73,618163;;73,618163;73,618423;0,00026;;0,000129;2,90E-05;-0,0001
19650;73,618423;;73,618423;73,618554;0,000131;;2,90E-05;5,00E-06;-2,40E-05
19651;73,618554;;73,618554;73,618656;0,000102;;5,00E-06;-2,10E-05;-2,60E-05
19652;73,618656;;73,618656;73,618753;9,70E-05;;-2,10E-05;1,60E-05;3,70E-05
19653;73,618753;;73,618753;73,618871;0,000118;;1,60E-05;-0,001279;-0,001295
19654;73,618871;;73,618871;73,618973;0,000102;;-0,001279;0,000718;0,001997
19655;73,618973;;73,618973;73,620354;0,001381;;0,000718;-0,004489;-0,005207
19656;73,620354;;73,620354;73,621017;0,000663;;-0,004489;0,005152;0,009641
19657;73,621017;;73,621017;73,626169;0,005152;;0,005152;0;-0,005152
19658;73,626169;;73,626169;73,626169;0;;0;0;0
19659;73,626169;;73,626169;73,626169;0;;0;-0,000331;-0,000331
19660;73,626169;;73,626169;73,626169;0;;-0,000331;0,00015;0,000481
19661;73,626169;;73,626169;73,6265;0,000331;;0,00015;8,40E-05;-6,60E-05
19662;73,6265;;73,6265;73,626681;0,000181;;8,40E-05;-0,000455;-0,000539
19663;73,626681;;73,626681;73,626778;9,70E-05;;-0,000455;0,000552;0,001007
19664;73,626778;;73,626778;73,62733;0,000552;;0,000552;0;-0,000552
19665;73,62733;;73,62733;73,62733;0;;0;0;0
19666;73,62733;;73,62733;73,62733;0;;0;-0,000576;-0,000576
19667;73,62733;;73,62733;73,62733;0;;-0,000576;-0,002254;-0,001678
19668;73,62733;;73,62733;73,627906;0,000576;;-0,002254;0,00283;0,005084
19669;73,627906;;73,627906;73,630736;0,00283;;0,00283;0;-0,00283
19670;73,630736;;73,630736;73,630736;0;;0;0;0
19671;73,630736;;73,630736;73,630736;0;;0;0;0
19672;73,630736;;73,630736;73,630736;0;;0;0;0
19673;73,630736;;73,630736;73,630736;0;;0;0;0
19674;73,630736;;73,630736;73,630736;0;;0;0;0
19675;73,630736;;73,630736;73,630736;0;;0;-7,50E-05;-7,50E-05
19676;73,630736;;73,630736;73,630736;0;;-7,50E-05;-0,000697;-0,000622
19677;73,630736;;73,630736;73,630811;7,50E-05;;-0,000697;0,000772;0,001469
19678;73,630811;;73,630811;73,631583;0,000772;;0,000772;0;-0,000772
19679;73,631583;;73,631583;73,631583;0;;0;0;0
19680;73,631583;;73,631583;73,631583;0;;0;-0,000229;-0,000229
19681;73,631583;;73,631583;73,631583;0;;-0,000229;-9,40E-05;0,000135
19682;73,631583;;73,631583;73,631812;0,000229;;-9,40E-05;0,000323;0,000417
19683;73,631812;;73,631812;73,632135;0,000323;;0,000323;0;-0,000323
19684;73,632135;;73,632135;73,632135;0;;0;0;0
19685;73,632135;;73,632135;73,632135;0;;0;-0,004425;-0,004425
19686;73,632135;;73,632135;73,632135;0;;-0,004425;0,004425;0,00885
19687;73,632135;;73,632135;73,63656;0,004425;;0,004425;0;-0,004425
19688;73,63656;;73,63656;73,63656;0;;0;0;0
19689;73,63656;;73,63656;73,63656;0;;0;0;0
19690;73,63656;;73,63656;73,63656;0;;0;0;0
19691;73,63656;;73,63656;73,63656;0;;0;0;0
19692;73,63656;;73,63656;73,63656;0;;0;0;0
19693;73,63656;;73,63656;73,63656;0;;0;0;0
19694;73,63656;;73,63656;73,63656;0;;0;-0,000344;-0,000344
19695;73,63656;;73,63656;73,63656;0;;-0,000344;-0,004378;-0,004034
19696;73,63656;;73,63656;73,636904;0,000344;;-0,004378;0,004647;0,009025
19697;73,636904;;73,636904;73,641626;0,004722;;0,004647;7,50E-05;-0,004572
19698;73,641626;;73,641626;73,641701;7,50E-05;;7,50E-05;0;-7,50E-05
19699;73,641701;;73,641701;73,641701;0;;0;0;0
19700;73,641701;;73,641701;73,641701;0;;0;0;0
19701;73,641701;;73,641701;73,641701;0;;0;0;0
19702;73,641701;;73,641701;73,641701;0;;0;0;0
19703;73,641701;;73,641701;73,641701;0;;0;0;0
19704;73,641701;;73,641701;73,641701;0;;0;0;0
19705;73,641701;;73,641701;73,641701;0;;0;0;0
19706;73,641701;;73,641701;73,641701;0;;0;-0,000256;-0,000256
19707;73,641701;;73,641701;73,641701;0;;-0,000256;0,000132;0,000388
19708;73,641701;;73,641701;73,641957;0,000256;;0,000132;5,60E-05;-7,60E-05
19709;73,641957;;73,641957;73,642081;0,000124;;5,60E-05;1,00E-06;-5,50E-05
19710;73,642081;;73,642081;73,642149;6,80E-05;;1,00E-06;-3,40E-05;-3,50E-05
19711;73,642149;;73,642149;73,642216;6,70E-05;;-3,40E-05;3,50E-05;6,90E-05
19712;73,642216;;73,642216;73,642317;0,000101;;3,50E-05;-1,20E-05;-4,70E-05
19713;73,642317;;73,642317;73,642383;6,60E-05;;-1,20E-05;-2,70E-05;-1,50E-05
19714;73,642383;;73,642383;73,642461;7,80E-05;;-2,70E-05;-0,001589;-0,001562
19715;73,642461;;73,642461;73,642566;0,000105;;-0,001589;0,001436;0,003025
19716;73,642566;;73,642566;73,64426;0,001694;;0,001436;-0,002702;-0,004138
19717;73,64426;;73,64426;73,644518;0,000258;;-0,002702;0,001905;0,004607
19718;73,644518;;73,644518;73,647478;0,00296;;0,001905;0,001055;-0,00085
19719;73,647478;;73,647478;73,648533;0,001055;;0,001055;0;-0,001055
19720;73,648533;;73,648533;73,648533;0;;0;0;0
19721;73,648533;;73,648533;73,648533;0;;0;-0,000125;-0,000125
19722;73,648533;;73,648533;73,648533;0;;-0,000125;5,50E-05;0,00018
19723;73,648533;;73,648533;73,648658;0,000125;;5,50E-05;2,80E-05;-2,70E-05
19724;73,648658;;73,648658;73,648728;7,00E-05;;2,80E-05;4,00E-06;-2,40E-05
19725;73,648728;;73,648728;73,64877;4,20E-05;;4,00E-06;-0,002686;-0,00269
19726;73,64877;;73,64877;73,648808;3,80E-05;;-0,002686;0,002724;0,00541
19727;73,648808;;73,648808;73,651532;0,002724;;0,002724;-0,000267;-0,002991
19728;73,651532;;73,651532;73,651532;0;;-0,000267;0,000135;0,000402
19729;73,651532;;73,651532;73,651799;0,000267;;0,000135;-0,00174;-0,001875
19730;73,651799;;73,651799;73,651931;0,000132;;-0,00174;0,000996;0,002736
19731;73,651931;;73,651931;73,653803;0,001872;;0,000996;0,000349;-0,000647
19732;73,653803;;73,653803;73,654679;0,000876;;0,000349;0,000527;0,000178
19733;73,654679;;73,654679;73,655206;0,000527;;0,000527;0;-0,000527
19734;73,655206;;73,655206;73,655206;0;;0;0;0
19735;73,655206;;73,655206;73,655206;0;;0;0;0
19736;73,655206;;73,655206;73,655206;0;;0;-0,000343;-0,000343
19737;73,655206;;73,655206;73,655206;0;;-0,000343;0,000314;0,000657
19738;73,655206;;73,655206;73,655549;0,000343;;0,000314;2,90E-05;-0,000285
19739;73,655549;;73,655549;73,655578;2,90E-05;;2,90E-05;-0,000141;-0,00017
19740;73,655578;;73,655578;73,655578;0;;-0,000141;4,10E-05;0,000182
19741;73,655578;;73,655578;73,655719;0,000141;;4,10E-05;-0,001924;-0,001965
19742;73,655719;;73,655719;73,655819;1,00E-04;;-0,001924;0,002024;0,003948
19743;73,655819;;73,655819;73,657843;0,002024;;0,002024;0;-0,002024
19744;73,657843;;73,657843;73,657843;0;;0;0;0
19745;73,657843;;73,657843;73,657843;0;;0;-0,000144;-0,000144
19746;73,657843;;73,657843;73,657843;0;;-0,000144;-0,000713;-0,000569
19747;73,657843;;73,657843;73,657987;0,000144;;-0,000713;0,000494;0,001207
19748;73,657987;;73,657987;73,658844;0,000857;;0,000494;0,000208;-0,000286
19749;73,658844;;73,658844;73,659207;0,000363;;0,000208;5,60E-05;-0,000152
19750;73,659207;;73,659207;73,659362;0,000155;;5,60E-05;-0,00014;-0,000196
19751;73,659362;;73,659362;73,659461;9,90E-05;;-0,00014;0,000239;0,000379
19752;73,659461;;73,659461;73,6597;0,000239;;0,000239;-8,30E-05;-0,000322
19753;73,6597;;73,6597;73,6597;0;;-8,30E-05;3,80E-05;0,000121
19754;73,6597;;73,6597;73,659783;8,30E-05;;3,80E-05;-0,005364;-0,005402
19755;73,659783;;73,659783;73,659828;4,50E-05;;-0,005364;0,005409;0,010773
19756;73,659828;;73,659828;73,665237;0,005409;;0,005409;-0,00024;-0,005649
19757;73,665237;;73,665237;73,665237;0;;-0,00024;0,000106;0,000346
19758;73,665237;;73,665237;73,665477;0,00024;;0,000106;-0,003699;-0,003805
19759;73,665477;;73,665477;73,665611;0,000134;;-0,003699;0,003833;0,007532
19760;73,665611;;73,665611;73,669444;0,003833;;0,003833;-1,60E-05;-0,003849
19761;73,669444;;73,669444;73,669444;0;;-1,60E-05;-0,000264;-0,000248
19762;73,669444;;73,669444;73,66946;1,60E-05;;-0,000264;0,000133;0,000397
19763;73,66946;;73,66946;73,66974;0,00028;;0,000133;-0,000641;-0,000774
19764;73,66974;;73,66974;73,669887;0,000147;;-0,000641;0,000788;0,001429
19765;73,669887;;73,669887;73,670675;0,000788;;0,000788;0;-0,000788
19766;73,670675;;73,670675;73,670675;0;;0;0;0
19767;73,670675;;73,670675;73,670675;0;;0;-0,001666;-0,001666
19768;73,670675;;73,670675;73,670675;0;;-0,001666;-0,004454;-0,002788
19769;73,670675;;73,670675;73,672341;0,001666;;-0,004454;0,00612;0,010574
19770;73,672341;;73,672341;73,678461;0,00612;;0,00612;0;-0,00612
19771;73,678461;;73,678461;73,678461;0;;0;0;0
19772;73,678461;;73,678461;73,678461;0;;0;0;0
19773;73,678461;;73,678461;73,678461;0;;0;0;0
19774;73,678461;;73,678461;73,678461;0;;0;0;0
19775;73,678461;;73,678461;73,678461;0;;0;0;0
19776;73,678461;;73,678461;73,678461;0;;0;0;0
